observed_at,market,model_id,model,price,currency,reference_new_price
2026-09-13T15:09:55Z,DE,iphone-13,iPhone 13,285.99,EUR,729.00
2026-09-13T15:09:55Z,DE,iphone-13-mini,iPhone 13 mini,273.00,EUR,799.00
2026-09-13T15:09:55Z,DE,iphone-14,iPhone 14,312.00,EUR,729.00
2026-09-13T15:09:55Z,DE,iphone-15,iPhone 15,397.00,EUR,849.00
2026-09-13T15:09:55Z,DE,iphone-15-plus,iPhone 15 Plus,479.00,EUR,949.00
2026-09-13T15:09:55Z,DE,iphone-15-pro,iPhone 15 Pro,560.00,EUR,1199.00
2026-09-13T15:09:55Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,669.00,EUR,1449.00
2026-09-13T15:09:55Z,DE,iphone-16,iPhone 16,596.99,EUR,849.00
2026-09-13T15:09:55Z,DE,iphone-16-plus,iPhone 16 Plus,559.00,EUR,949.00
2026-09-13T15:09:55Z,DE,iphone-16-pro,iPhone 16 Pro,630.00,EUR,1199.00
2026-09-13T15:09:55Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,812.00,EUR,1449.00
2026-09-13T15:09:55Z,DE,iphone-16e,iPhone 16e,426.00,EUR,699.00
2026-09-13T15:09:55Z,DE,iphone-17,iPhone 17,809.00,EUR,1199.00
2026-09-13T15:09:55Z,DE,iphone-17-pro,iPhone 17 Pro,969.00,EUR,1299.00
2026-09-13T15:09:55Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1150.00,EUR,1699.00
2026-09-14T00:04:39Z,DE,iphone-13,iPhone 13,274.99,EUR,729.00
2026-09-14T00:04:39Z,DE,iphone-13-mini,iPhone 13 mini,262.00,EUR,799.00
2026-09-14T00:04:39Z,DE,iphone-14,iPhone 14,302.02,EUR,729.00
2026-09-14T00:04:39Z,DE,iphone-15,iPhone 15,397.00,EUR,849.00
2026-09-14T00:04:39Z,DE,iphone-15-plus,iPhone 15 Plus,459.00,EUR,949.00
2026-09-14T00:04:39Z,DE,iphone-15-pro,iPhone 15 Pro,560.00,EUR,1199.00
2026-09-14T00:04:39Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,669.00,EUR,1449.00
2026-09-14T00:04:39Z,DE,iphone-16,iPhone 16,614.99,EUR,849.00
2026-09-14T00:04:39Z,DE,iphone-16-plus,iPhone 16 Plus,599.00,EUR,949.00
2026-09-14T00:04:39Z,DE,iphone-16-pro,iPhone 16 Pro,630.00,EUR,1199.00
2026-09-14T00:04:39Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,812.00,EUR,1449.00
2026-09-14T00:04:39Z,DE,iphone-16e,iPhone 16e,426.00,EUR,699.00
2026-09-14T00:04:39Z,DE,iphone-17,iPhone 17,809.00,EUR,1199.00
2026-09-14T00:04:39Z,DE,iphone-17-pro,iPhone 17 Pro,969.00,EUR,1299.00
2026-09-14T00:04:39Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1169.00,EUR,1449.00
2026-09-14T13:40:15Z,DE,iphone-13,iPhone 13,284.99,EUR,729.00
2026-09-14T13:40:15Z,DE,iphone-13-mini,iPhone 13 mini,273.00,EUR,799.00
2026-09-14T13:40:15Z,DE,iphone-14,iPhone 14,300.00,EUR,729.00
2026-09-14T13:40:15Z,DE,iphone-15,iPhone 15,396.00,EUR,849.00
2026-09-14T13:40:15Z,DE,iphone-15-plus,iPhone 15 Plus,478.00,EUR,949.00
2026-09-14T13:40:15Z,DE,iphone-15-pro,iPhone 15 Pro,560.00,EUR,1199.00
2026-09-14T13:40:15Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,666.00,EUR,1449.00
2026-09-14T13:40:15Z,DE,iphone-16,iPhone 16,594.00,EUR,999.00
2026-09-14T13:40:15Z,DE,iphone-16-plus,iPhone 16 Plus,598.00,EUR,949.00
2026-09-14T13:40:15Z,DE,iphone-16-pro,iPhone 16 Pro,622.00,EUR,1199.00
2026-09-14T13:40:15Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,808.00,EUR,1449.00
2026-09-14T13:40:15Z,DE,iphone-16e,iPhone 16e,426.00,EUR,699.00
2026-09-14T13:40:15Z,DE,iphone-17,iPhone 17,730.00,EUR,1099.00
2026-09-14T13:40:15Z,DE,iphone-17-pro,iPhone 17 Pro,988.00,EUR,1299.00
2026-09-14T13:40:15Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1166.00,EUR,1699.00
2026-09-15T01:12:02Z,DE,iphone-13,iPhone 13,292.00,EUR,729.00
2026-09-15T01:12:02Z,DE,iphone-13-mini,iPhone 13 mini,273.00,EUR,799.00
2026-09-15T01:12:02Z,DE,iphone-14,iPhone 14,302.00,EUR,729.00
2026-09-15T01:12:02Z,DE,iphone-15,iPhone 15,411.00,EUR,849.00
2026-09-15T01:12:02Z,DE,iphone-15-plus,iPhone 15 Plus,454.00,EUR,949.00
2026-09-15T01:12:02Z,DE,iphone-15-pro,iPhone 15 Pro,571.00,EUR,1199.00
2026-09-15T01:12:02Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,679.00,EUR,1449.00
2026-09-15T01:12:02Z,DE,iphone-16,iPhone 16,572.00,EUR,999.00
2026-09-15T01:12:02Z,DE,iphone-16-plus,iPhone 16 Plus,598.00,EUR,949.00
2026-09-15T01:12:02Z,DE,iphone-16-pro,iPhone 16 Pro,659.00,EUR,1199.00
2026-09-15T01:12:02Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,808.00,EUR,1449.00
2026-09-15T01:12:02Z,DE,iphone-16e,iPhone 16e,431.00,EUR,699.00
2026-09-15T01:12:02Z,DE,iphone-17,iPhone 17,779.00,EUR,1099.00
2026-09-15T01:12:02Z,DE,iphone-17-pro,iPhone 17 Pro,984.00,EUR,1299.00
2026-09-15T01:12:02Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1169.00,EUR,1449.00
2026-09-15T13:06:17Z,DE,iphone-13,iPhone 13,265.00,EUR,729.00
2026-09-15T13:06:17Z,DE,iphone-13-mini,iPhone 13 mini,269.99,EUR,799.00
2026-09-15T13:06:17Z,DE,iphone-14,iPhone 14,296.02,EUR,729.00
2026-09-15T13:06:17Z,DE,iphone-15,iPhone 15,404.00,EUR,849.00
2026-09-15T13:06:17Z,DE,iphone-15-plus,iPhone 15 Plus,434.00,EUR,949.00
2026-09-15T13:06:17Z,DE,iphone-15-pro,iPhone 15 Pro,560.00,EUR,1199.00
2026-09-15T13:06:17Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,655.00,EUR,1449.00
2026-09-15T13:06:17Z,DE,iphone-16,iPhone 16,566.00,EUR,999.00
2026-09-15T13:06:17Z,DE,iphone-16-plus,iPhone 16 Plus,599.00,EUR,949.00
2026-09-15T13:06:17Z,DE,iphone-16-pro,iPhone 16 Pro,651.00,EUR,1199.00
2026-09-15T13:06:17Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,814.99,EUR,1449.00
2026-09-15T13:06:17Z,DE,iphone-16e,iPhone 16e,431.00,EUR,699.00
2026-09-15T13:06:17Z,DE,iphone-17,iPhone 17,703.00,EUR,1099.00
2026-09-15T13:06:17Z,DE,iphone-17-pro,iPhone 17 Pro,982.00,EUR,1299.00
2026-09-15T13:06:17Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1169.00,EUR,1449.00
2026-09-16T01:14:06Z,DE,iphone-13,iPhone 13,279.00,EUR,729.00
2026-09-16T01:14:06Z,DE,iphone-13-mini,iPhone 13 mini,249.00,EUR,799.00
2026-09-16T01:14:06Z,DE,iphone-14,iPhone 14,299.00,EUR,729.00
2026-09-16T01:14:06Z,DE,iphone-15,iPhone 15,415.00,EUR,849.00
2026-09-16T01:14:06Z,DE,iphone-15-plus,iPhone 15 Plus,449.00,EUR,949.00
2026-09-16T01:14:06Z,DE,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1199.00
2026-09-16T01:14:06Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,679.00,EUR,1449.00
2026-09-16T01:14:06Z,DE,iphone-16,iPhone 16,574.00,EUR,999.00
2026-09-16T01:14:06Z,DE,iphone-16-plus,iPhone 16 Plus,607.00,EUR,949.00
2026-09-16T01:14:06Z,DE,iphone-16-pro,iPhone 16 Pro,659.00,EUR,1199.00
2026-09-16T01:14:06Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,797.00,EUR,1449.00
2026-09-16T01:14:06Z,DE,iphone-16e,iPhone 16e,446.00,EUR,699.00
2026-09-16T01:14:06Z,DE,iphone-17,iPhone 17,730.00,EUR,1099.00
2026-09-16T01:14:06Z,DE,iphone-17-pro,iPhone 17 Pro,976.00,EUR,1299.00
2026-09-16T01:14:06Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1182.00,EUR,1449.00
2026-09-16T13:20:45Z,DE,iphone-13,iPhone 13,277.00,EUR,729.00
2026-09-16T13:20:45Z,DE,iphone-13-mini,iPhone 13 mini,272.49,EUR,799.00
2026-09-16T13:20:45Z,DE,iphone-14,iPhone 14,302.02,EUR,729.00
2026-09-16T13:20:45Z,DE,iphone-15,iPhone 15,415.00,EUR,849.00
2026-09-16T13:20:45Z,DE,iphone-15-plus,iPhone 15 Plus,450.00,EUR,949.00
2026-09-16T13:20:45Z,DE,iphone-15-pro,iPhone 15 Pro,582.00,EUR,1199.00
2026-09-16T13:20:45Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,668.00,EUR,1449.00
2026-09-16T13:20:45Z,DE,iphone-16,iPhone 16,581.00,EUR,999.00
2026-09-16T13:20:45Z,DE,iphone-16-plus,iPhone 16 Plus,598.00,EUR,949.00
2026-09-16T13:20:45Z,DE,iphone-16-pro,iPhone 16 Pro,662.00,EUR,1199.00
2026-09-16T13:20:45Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,805.00,EUR,1449.00
2026-09-16T13:20:45Z,DE,iphone-16e,iPhone 16e,448.00,EUR,699.00
2026-09-16T13:20:45Z,DE,iphone-17,iPhone 17,793.00,EUR,1099.00
2026-09-16T13:20:45Z,DE,iphone-17-pro,iPhone 17 Pro,994.00,EUR,1299.00
2026-09-16T13:20:45Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1183.00,EUR,1449.00
2026-09-17T00:01:22Z,DE,iphone-13,iPhone 13,272.00,EUR,729.00
2026-09-17T00:01:22Z,DE,iphone-13-mini,iPhone 13 mini,266.00,EUR,799.00
2026-09-17T00:01:22Z,DE,iphone-14,iPhone 14,297.02,EUR,729.00
2026-09-17T00:01:22Z,DE,iphone-15,iPhone 15,415.00,EUR,849.00
2026-09-17T00:01:22Z,DE,iphone-15-plus,iPhone 15 Plus,449.00,EUR,949.00
2026-09-17T00:01:22Z,DE,iphone-15-pro,iPhone 15 Pro,572.00,EUR,1199.00
2026-09-17T00:01:22Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,668.00,EUR,1449.00
2026-09-17T00:01:22Z,DE,iphone-16,iPhone 16,600.00,EUR,999.00
2026-09-17T00:01:22Z,DE,iphone-16-plus,iPhone 16 Plus,606.00,EUR,949.00
2026-09-17T00:01:22Z,DE,iphone-16-pro,iPhone 16 Pro,669.00,EUR,1199.00
2026-09-17T00:01:22Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,801.00,EUR,1449.00
2026-09-17T00:01:22Z,DE,iphone-16e,iPhone 16e,441.00,EUR,699.00
2026-09-17T00:01:22Z,DE,iphone-17,iPhone 17,790.00,EUR,1099.00
2026-09-17T00:01:22Z,DE,iphone-17-pro,iPhone 17 Pro,990.00,EUR,1299.00
2026-09-17T00:01:22Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1178.00,EUR,1449.00
2026-09-17T14:08:25Z,DE,iphone-13,iPhone 13,277.00,EUR,729.00
2026-09-17T14:08:25Z,DE,iphone-13-mini,iPhone 13 mini,249.00,EUR,799.00
2026-09-17T14:08:25Z,DE,iphone-14,iPhone 14,291.00,EUR,729.00
2026-09-17T14:08:25Z,DE,iphone-15,iPhone 15,410.00,EUR,849.00
2026-09-17T14:08:25Z,DE,iphone-15-plus,iPhone 15 Plus,439.00,EUR,949.00
2026-09-17T14:08:25Z,DE,iphone-15-pro,iPhone 15 Pro,555.00,EUR,1199.00
2026-09-17T14:08:25Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,651.00,EUR,1449.00
2026-09-17T14:08:25Z,DE,iphone-16,iPhone 16,567.00,EUR,999.00
2026-09-17T14:08:25Z,DE,iphone-16-plus,iPhone 16 Plus,580.00,EUR,949.00
2026-09-17T14:08:25Z,DE,iphone-16-pro,iPhone 16 Pro,659.00,EUR,1199.00
2026-09-17T14:08:25Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,799.00,EUR,1449.00
2026-09-17T14:08:25Z,DE,iphone-16e,iPhone 16e,429.99,EUR,699.00
2026-09-17T14:08:25Z,DE,iphone-17,iPhone 17,819.00,EUR,1099.00
2026-09-17T14:08:25Z,DE,iphone-17-pro,iPhone 17 Pro,990.00,EUR,1299.00
2026-09-17T14:08:25Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1184.99,EUR,1449.00
2026-09-18T14:11:35Z,DE,iphone-13,iPhone 13,257.56,EUR,729.00
2026-09-18T14:11:35Z,DE,iphone-13-mini,iPhone 13 mini,256.00,EUR,799.00
2026-09-18T14:11:35Z,DE,iphone-14,iPhone 14,299.00,EUR,729.00
2026-09-18T14:11:35Z,DE,iphone-15,iPhone 15,403.00,EUR,849.00
2026-09-18T14:11:35Z,DE,iphone-15-plus,iPhone 15 Plus,439.00,EUR,949.00
2026-09-18T14:11:35Z,DE,iphone-15-pro,iPhone 15 Pro,539.00,EUR,1199.00
2026-09-18T14:11:35Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,669.00,EUR,1449.00
2026-09-18T14:11:35Z,DE,iphone-16,iPhone 16,571.00,EUR,999.00
2026-09-18T14:11:35Z,DE,iphone-16-plus,iPhone 16 Plus,595.00,EUR,949.00
2026-09-18T14:11:35Z,DE,iphone-16-pro,iPhone 16 Pro,655.00,EUR,1199.00
2026-09-18T14:11:35Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,804.00,EUR,1449.00
2026-09-18T14:11:35Z,DE,iphone-16e,iPhone 16e,412.00,EUR,699.00
2026-09-18T14:11:35Z,DE,iphone-17,iPhone 17,787.00,EUR,1099.00
2026-09-18T14:11:35Z,DE,iphone-17-pro,iPhone 17 Pro,1001.00,EUR,1299.00
2026-09-18T14:11:35Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1179.99,EUR,1449.00
2026-09-19T00:42:26Z,DE,iphone-13,iPhone 13,280.49,EUR,729.00
2026-09-19T00:42:26Z,DE,iphone-13-mini,iPhone 13 mini,248.00,EUR,799.00
2026-09-19T00:42:26Z,DE,iphone-14,iPhone 14,301.00,EUR,729.00
2026-09-19T00:42:26Z,DE,iphone-15,iPhone 15,403.00,EUR,849.00
2026-09-19T00:42:26Z,DE,iphone-15-plus,iPhone 15 Plus,439.00,EUR,949.00
2026-09-19T00:42:26Z,DE,iphone-15-pro,iPhone 15 Pro,539.00,EUR,1199.00
2026-09-19T00:42:26Z,DE,iphone-15-pro-max,iPhone 15 Pro Max,681.00,EUR,1449.00
2026-09-19T00:42:26Z,DE,iphone-16,iPhone 16,571.00,EUR,999.00
2026-09-19T00:42:26Z,DE,iphone-16-plus,iPhone 16 Plus,601.99,EUR,949.00
2026-09-19T00:42:26Z,DE,iphone-16-pro,iPhone 16 Pro,655.00,EUR,1199.00
2026-09-19T00:42:26Z,DE,iphone-16-pro-max,iPhone 16 Pro Max,804.00,EUR,1449.00
2026-09-19T00:42:26Z,DE,iphone-16e,iPhone 16e,412.00,EUR,699.00
2026-09-19T00:42:26Z,DE,iphone-17,iPhone 17,720.99,EUR,1099.00
2026-09-19T00:42:26Z,DE,iphone-17-pro,iPhone 17 Pro,1013.00,EUR,1299.00
2026-09-19T00:42:26Z,DE,iphone-17-pro-max,iPhone 17 Pro Max,1154.00,EUR,1449.00
